,Mouse,Amplitude,Day,TimeBin,SleepState,Proportion,Sleep
1,Ca_EEG3-1,0.25mA,PostAversive,11.0,nrem,18.833333333333332,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,11.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,12.0,wake,84.0,wake
1,Ca_EEG3-1,0.25mA,PostAversive,12.0,nrem,15.833333333333332,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,12.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,13.0,wake,89.5,wake
1,Ca_EEG3-1,0.25mA,PostAversive,13.0,nrem,10.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,13.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,14.0,wake,96.83333333333334,wake
1,Ca_EEG3-1,0.25mA,PostAversive,14.0,nrem,3.0,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,14.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,15.0,wake,66.33333333333333,wake
1,Ca_EEG3-1,0.25mA,PostAversive,15.0,nrem,31.333333333333336,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,15.0,rem,2.3333333333333335,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,16.0,wake,76.5,wake
1,Ca_EEG3-1,0.25mA,PostAversive,16.0,nrem,20.166666666666664,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,16.0,rem,3.3333333333333335,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,17.0,wake,78.16666666666666,wake
1,Ca_EEG3-1,0.25mA,PostAversive,17.0,nrem,21.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,17.0,rem,0.33333333333333337,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,18.0,nrem,66.0,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,18.0,wake,28.833333333333332,wake
2,Ca_EEG3-1,0.25mA,PostAversive,18.0,rem,5.166666666666667,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,19.0,wake,75.0,wake
1,Ca_EEG3-1,0.25mA,PostAversive,19.0,nrem,23.0,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,19.0,rem,2.0,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,20.0,wake,79.0,wake
1,Ca_EEG3-1,0.25mA,PostAversive,20.0,nrem,18.333333333333332,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,20.0,rem,2.666666666666667,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,21.0,nrem,70.83333333333334,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,21.0,wake,21.833333333333332,wake
2,Ca_EEG3-1,0.25mA,PostAversive,21.0,rem,7.333333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,22.0,nrem,62.33333333333333,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,22.0,wake,27.500000000000004,wake
2,Ca_EEG3-1,0.25mA,PostAversive,22.0,rem,10.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,23.0,wake,65.70247933884298,wake
1,Ca_EEG3-1,0.25mA,PostAversive,23.0,nrem,30.37190082644628,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,23.0,rem,3.925619834710744,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,0.0,nrem,67.16666666666666,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,0.0,wake,28.333333333333332,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,0.0,rem,4.5,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,1.0,nrem,76.33333333333333,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,1.0,rem,17.166666666666668,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,1.0,wake,6.5,wake
0,Ca_EEG3-2,0.25mA,PreNeutral,2.0,nrem,51.5,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,2.0,wake,44.83333333333333,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,2.0,rem,3.6666666666666665,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,3.0,nrem,69.83333333333334,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,3.0,rem,16.333333333333332,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,3.0,wake,13.833333333333334,wake
0,Ca_EEG3-2,0.25mA,PreNeutral,4.0,wake,52.33333333333333,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,4.0,nrem,41.333333333333336,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,4.0,rem,6.333333333333334,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,5.0,nrem,80.0,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,5.0,rem,10.5,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,5.0,wake,9.5,wake
0,Ca_EEG3-2,0.25mA,PreNeutral,6.0,nrem,59.5,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,6.0,wake,24.833333333333332,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,6.0,rem,15.666666666666668,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,7.0,wake,52.166666666666664,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,7.0,nrem,42.66666666666667,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,7.0,rem,5.166666666666667,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,8.0,nrem,64.0,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,8.0,wake,27.833333333333332,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,8.0,rem,8.166666666666666,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,9.0,wake,80.66666666666666,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,9.0,nrem,19.166666666666668,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,9.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,10.0,wake,60.83333333333333,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,10.0,nrem,38.666666666666664,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,10.0,rem,0.5,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,11.0,wake,71.5,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,11.0,nrem,28.000000000000004,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,11.0,rem,0.5,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,12.0,wake,84.66666666666667,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,12.0,nrem,13.666666666666666,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,12.0,rem,1.6666666666666667,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,13.0,nrem,50.33333333333333,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,13.0,wake,48.5,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,13.0,rem,1.1666666666666667,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,14.0,wake,50.16666666666667,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,14.0,nrem,40.5,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,14.0,rem,9.333333333333334,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,15.0,wake,74.0,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,15.0,nrem,26.0,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,15.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,16.0,nrem,66.0,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,16.0,wake,29.5,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,16.0,rem,4.5,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,17.0,wake,48.833333333333336,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,17.0,nrem,44.5,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,17.0,rem,6.666666666666667,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,18.0,nrem,47.66666666666667,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,18.0,wake,44.333333333333336,wake
2,Ca_EEG3-2,0.25mA,PreNeutral,18.0,rem,8.0,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,19.0,wake,52.0,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,19.0,nrem,45.0,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,19.0,rem,3.0,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,20.0,wake,78.83333333333333,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,20.0,nrem,21.166666666666668,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,20.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PreNeutral,21.0,nrem,80.66666666666666,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,21.0,rem,12.166666666666668,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,21.0,wake,7.166666666666667,wake
0,Ca_EEG3-2,0.25mA,PreNeutral,22.0,nrem,73.83333333333333,sleep
1,Ca_EEG3-2,0.25mA,PreNeutral,22.0,rem,17.666666666666668,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,22.0,wake,8.5,wake
0,Ca_EEG3-2,0.25mA,PreNeutral,23.0,wake,86.05200945626478,wake
1,Ca_EEG3-2,0.25mA,PreNeutral,23.0,nrem,13.711583924349883,sleep
2,Ca_EEG3-2,0.25mA,PreNeutral,23.0,rem,0.2364066193853428,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,0.0,nrem,68.0,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,0.0,wake,27.833333333333332,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,0.0,rem,4.166666666666666,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,1.0,nrem,81.33333333333333,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,1.0,rem,12.5,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,1.0,wake,6.166666666666667,wake
0,Ca_EEG3-2,0.25mA,PostNeutral,2.0,nrem,71.0,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,2.0,wake,19.666666666666664,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,2.0,rem,9.333333333333334,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,3.0,nrem,51.66666666666667,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,3.0,wake,40.833333333333336,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,3.0,rem,7.5,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,4.0,nrem,67.83333333333333,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,4.0,wake,18.166666666666668,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,4.0,rem,14.000000000000002,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,5.0,nrem,57.166666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,5.0,wake,36.666666666666664,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,5.0,rem,6.166666666666667,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,6.0,nrem,74.17677642980935,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,6.0,rem,13.69150779896014,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,6.0,wake,12.131715771230503,wake
0,Ca_EEG3-2,0.25mA,PostNeutral,7.0,nrem,56.166666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,7.0,wake,35.5,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,7.0,rem,8.333333333333332,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,8.0,wake,57.666666666666664,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,8.0,nrem,39.166666666666664,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,8.0,rem,3.166666666666667,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,9.0,wake,72.16666666666667,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,9.0,nrem,25.833333333333336,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,9.0,rem,2.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,10.0,wake,76.16666666666667,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,10.0,nrem,22.666666666666664,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,10.0,rem,1.1666666666666667,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,11.0,wake,67.0,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,11.0,nrem,32.83333333333333,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,11.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,12.0,wake,50.5,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,12.0,nrem,45.33333333333333,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,12.0,rem,4.166666666666666,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,13.0,wake,66.33333333333333,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,13.0,nrem,29.833333333333336,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,13.0,rem,3.833333333333333,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,14.0,wake,86.5,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,14.0,nrem,13.5,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,14.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,15.0,nrem,50.5,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,15.0,wake,49.0,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,15.0,rem,0.5,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,16.0,nrem,58.166666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,16.0,wake,29.833333333333336,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,16.0,rem,12.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,17.0,nrem,49.666666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,17.0,wake,42.333333333333336,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,17.0,rem,8.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,18.0,nrem,59.40766550522648,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,18.0,wake,34.66898954703833,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,18.0,rem,5.923344947735192,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,19.0,wake,67.0,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,19.0,nrem,29.333333333333332,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,19.0,rem,3.6666666666666665,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,20.0,wake,56.00000000000001,wake
1,Ca_EEG3-2,0.25mA,PostNeutral,20.0,nrem,40.0,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,20.0,rem,4.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,21.0,nrem,55.166666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,21.0,wake,39.83333333333333,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,21.0,rem,5.0,sleep
0,Ca_EEG3-2,0.25mA,PostNeutral,22.0,nrem,78.0,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,22.0,rem,15.666666666666668,sleep
2,Ca_EEG3-2,0.25mA,PostNeutral,22.0,wake,6.333333333333334,wake
0,Ca_EEG3-2,0.25mA,PostNeutral,23.0,nrem,71.33333333333334,sleep
1,Ca_EEG3-2,0.25mA,PostNeutral,23.0,wake,20.833333333333336,wake
2,Ca_EEG3-2,0.25mA,PostNeutral,23.0,rem,7.833333333333334,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,0.0,nrem,71.83333333333334,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,0.0,wake,23.166666666666664,wake
2,Ca_EEG3-2,0.25mA,PostAversive,0.0,rem,5.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,1.0,nrem,80.5,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,1.0,rem,12.666666666666668,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,1.0,wake,6.833333333333333,wake
0,Ca_EEG3-2,0.25mA,PostAversive,2.0,nrem,75.83333333333333,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,2.0,wake,12.166666666666668,wake
2,Ca_EEG3-2,0.25mA,PostAversive,2.0,rem,12.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,3.0,nrem,57.49999999999999,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,3.0,wake,35.16666666666667,wake
2,Ca_EEG3-2,0.25mA,PostAversive,3.0,rem,7.333333333333333,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,4.0,nrem,68.83333333333333,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,4.0,wake,21.0,wake
2,Ca_EEG3-2,0.25mA,PostAversive,4.0,rem,10.166666666666666,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,5.0,wake,57.99999999999999,wake
1,Ca_EEG3-2,0.25mA,PostAversive,5.0,nrem,36.16666666666667,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,5.0,rem,5.833333333333333,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,6.0,nrem,81.66666666666667,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,6.0,rem,10.0,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,6.0,wake,8.333333333333332,wake
0,Ca_EEG3-2,0.25mA,PostAversive,7.0,nrem,59.833333333333336,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,7.0,wake,31.333333333333336,wake
2,Ca_EEG3-2,0.25mA,PostAversive,7.0,rem,8.833333333333334,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,8.0,nrem,50.58626465661642,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,8.0,wake,40.871021775544385,wake
2,Ca_EEG3-2,0.25mA,PostAversive,8.0,rem,8.542713567839195,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,9.0,wake,77.55443886097152,wake
1,Ca_EEG3-2,0.25mA,PostAversive,9.0,nrem,21.105527638190953,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,9.0,rem,1.340033500837521,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,10.0,wake,79.33333333333333,wake
1,Ca_EEG3-2,0.25mA,PostAversive,10.0,nrem,20.333333333333332,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,10.0,rem,0.33333333333333337,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,11.0,nrem,53.166666666666664,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,11.0,wake,41.66666666666667,wake
2,Ca_EEG3-2,0.25mA,PostAversive,11.0,rem,5.166666666666667,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,12.0,wake,64.0,wake
1,Ca_EEG3-2,0.25mA,PostAversive,12.0,nrem,32.5,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,12.0,rem,3.5000000000000004,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,13.0,wake,100.0,wake
1,Ca_EEG3-2,0.25mA,PostAversive,13.0,nrem,0.0,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,13.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,14.0,wake,84.33333333333334,wake
1,Ca_EEG3-2,0.25mA,PostAversive,14.0,nrem,15.5,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,14.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,15.0,wake,89.16666666666667,wake
1,Ca_EEG3-2,0.25mA,PostAversive,15.0,nrem,10.833333333333334,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,15.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,16.0,nrem,84.66666666666667,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,16.0,wake,8.666666666666668,wake
2,Ca_EEG3-2,0.25mA,PostAversive,16.0,rem,6.666666666666667,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,17.0,nrem,61.33333333333333,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,17.0,wake,27.166666666666668,wake
2,Ca_EEG3-2,0.25mA,PostAversive,17.0,rem,11.5,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,18.0,wake,70.83333333333334,wake
1,Ca_EEG3-2,0.25mA,PostAversive,18.0,nrem,29.166666666666668,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,18.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,19.0,wake,96.33333333333334,wake
1,Ca_EEG3-2,0.25mA,PostAversive,19.0,nrem,3.6666666666666665,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,19.0,rem,0.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,20.0,nrem,75.16666666666667,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,20.0,wake,21.833333333333332,wake
2,Ca_EEG3-2,0.25mA,PostAversive,20.0,rem,3.0,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,21.0,nrem,68.16666666666666,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,21.0,wake,19.333333333333332,wake
2,Ca_EEG3-2,0.25mA,PostAversive,21.0,rem,12.5,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,22.0,nrem,67.0,sleep
1,Ca_EEG3-2,0.25mA,PostAversive,22.0,wake,21.5,wake
2,Ca_EEG3-2,0.25mA,PostAversive,22.0,rem,11.5,sleep
0,Ca_EEG3-2,0.25mA,PostAversive,23.0,wake,50.5,wake
1,Ca_EEG3-2,0.25mA,PostAversive,23.0,nrem,40.666666666666664,sleep
2,Ca_EEG3-2,0.25mA,PostAversive,23.0,rem,8.833333333333334,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,0.0,nrem,83.16666666666667,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,0.0,rem,11.333333333333332,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,0.0,wake,5.5,wake
0,Ca_EEG3-3,0.25mA,PreNeutral,1.0,nrem,73.83333333333333,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,1.0,wake,17.666666666666668,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,1.0,rem,8.5,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,2.0,nrem,65.33333333333333,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,2.0,wake,26.5,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,2.0,rem,8.166666666666666,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,3.0,nrem,70.08547008547008,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,3.0,wake,27.564102564102566,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,3.0,rem,2.3504273504273505,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,4.0,nrem,75.16666666666667,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,4.0,wake,14.000000000000002,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,4.0,rem,10.833333333333334,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,5.0,nrem,71.33333333333334,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,5.0,wake,21.166666666666668,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,5.0,rem,7.5,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,6.0,nrem,73.5,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,6.0,wake,17.833333333333336,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,6.0,rem,8.666666666666668,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,7.0,nrem,50.66666666666667,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,7.0,wake,43.666666666666664,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,7.0,rem,5.666666666666666,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,8.0,nrem,59.833333333333336,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,8.0,wake,35.0,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,8.0,rem,5.166666666666667,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,9.0,wake,66.83333333333333,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,9.0,nrem,32.83333333333333,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,9.0,rem,0.33333333333333337,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,10.0,wake,80.66666666666666,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,10.0,nrem,19.333333333333332,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,10.0,rem,0.0,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,11.0,nrem,51.66666666666667,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,11.0,wake,45.83333333333333,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,11.0,rem,2.5,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,12.0,wake,79.33333333333333,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,12.0,nrem,20.666666666666668,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,12.0,rem,0.0,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,13.0,wake,70.66666666666667,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,13.0,nrem,29.166666666666668,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,13.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,14.0,wake,74.66666666666667,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,14.0,nrem,25.333333333333336,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,14.0,rem,0.0,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,15.0,nrem,52.666666666666664,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,15.0,wake,44.166666666666664,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,15.0,rem,3.166666666666667,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,16.0,wake,53.166666666666664,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,16.0,nrem,46.5,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,16.0,rem,0.33333333333333337,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,17.0,wake,70.33333333333334,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,17.0,nrem,29.333333333333332,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,17.0,rem,0.33333333333333337,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,18.0,wake,52.166666666666664,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,18.0,nrem,44.166666666666664,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,18.0,rem,3.6666666666666665,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,19.0,wake,94.0,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,19.0,nrem,6.0,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,19.0,rem,0.0,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,20.0,wake,71.33333333333334,wake
1,Ca_EEG3-3,0.25mA,PreNeutral,20.0,nrem,24.5,sleep
2,Ca_EEG3-3,0.25mA,PreNeutral,20.0,rem,4.166666666666666,sleep
0,Ca_EEG3-3,0.25mA,PreNeutral,21.0,nrem,63.16666666666667,sleep
1,Ca_EEG3-3,0.25mA,PreNeutral,21.0,wake,29.833333333333336,wake
2,Ca_EEG3-3,0.25mA,PreNeutral,21.0,rem,7.000000000000001,sleep
